Etunimi;Lkm 2023;Lkm 2021;Yleisyysluokka
Shaul;5;5;0
Shaun;19;17;1
Shawn;34;34;1
Shay;10;10;1
Shayan;25;22;1
Sheba;8;8;0
Shefki;5;5;0
Shefqet;7;7;0
Sheikh;74;65;1
Sheikhahmed;5;5;0
Shen;6;6;0
Sheng;9;10;0
Sher;5;5;0
Sherif;40;35;1
Sheriff;5;5;0
Sherko;5;0;0
Sherzad;13;13;1
Shi;6;5;0
Shimon;9;7;0
Shing;7;7;0
Shire;19;19;1
Shirwa;11;11;1
Shiv;5;5;0
Shiva;8;6;0
Shlomo;10;10;1
Shmuel;7;7;0
Shoaib;6;5;0
Shorsh;13;10;1
Shouaib;5;5;0
Shpend;6;5;0
Shpetim;5;5;0
Shuaib;14;12;1
Shukri;10;8;1
Shun;5;5;0
Shurie;5;5;0
Shwan;22;20;1
Shyam;6;5;0
Si;9;8;0
Siad;15;13;1
Siamak;5;0;0
Siar;5;0;0
Siavash;11;10;1
Sibusiso;6;0;0
Sid;19;18;1
Sidar;12;11;1
Siddharth;5;0;0
Siddig;9;6;0
Sidi;10;10;1
Sidney;23;20;1
Siegfried;28;25;1
Sigel;7;7;0
Sigfrid;291;300;2
Sigge;45;41;1
Sigismund;14;15;1
Sigmar;8;7;0
Sigmund;7;8;0
Signar;10;10;1
Sigurd;384;399;2
Sigvald;88;88;1
Sigvard;231;242;2
Sihveri;48;50;1
Siilas;52;44;1
Siim;17;17;1
Siimeon;6;6;0
Siimon;62;59;1
Siimoni;10;10;1
Siinto;10;11;1
Siivert;5;5;0
Siivertti;10;10;1
Sikstus;12;12;1
Silas;68;58;1
Silmu;7;7;0
Silva;18;15;1
Silver;39;37;1
Silvester;6;6;0
Silvio;30;30;1
Silvo;150;151;2
Simana;8;8;0
Simen;6;7;0
Simeon;995;944;2
Simeoni;166;160;2
Simi;15;16;1
Simo;10331;10568;4
Simo-Heikki;10;10;1
Simo-Jukka;0;5;0
Simo-Matti;10;10;1
Simon;1770;1729;3
Simone;15;15;1
Simoni;5;0;0
Simonpoika;78;78;1
Simopekka;36;37;1
Simo-Pekka;202;203;2
Simo-Petteri;16;16;1
Simo-Sakari;6;6;0
Simo-Samuli;12;12;1
Simo-Santeri;11;11;1
Simo-Veikko;8;8;0
Simo-Ville;5;5;0
Simppa;5;6;0
Simson;7;7;0
Simuna;9;9;0
Sina;27;23;1
Sinan;65;57;1
Sinclair;9;8;0
Sindre;11;9;1
Sindri;5;5;0
Singh;220;208;2
Sinuhe;38;37;1
Sipan;15;14;1
Sipe;5;5;0
Sipho;6;6;0
Sipi;107;108;2
Sipo;10;10;1
Sippo;67;67;1
Sipri;28;30;1
Siraj;5;0;0
Siri;6;5;0
Sirius;109;88;2
Siro;8;8;0
Sirwan;27;26;1
Sisay;5;5;0
Sisu;2942;2679;3
Sisu-Petteri;7;7;0
Siu;8;8;0
Sivan;7;6;0
Sivert;23;21;1
Sixten;388;391;2
Sixtus;9;9;0
Siyaad;8;8;0
Siyabonga;8;8;0
Skender;11;9;1
Sky;18;17;1
Skye;6;5;0
Skylar;5;0;0
Skyler;9;9;0
Slava;16;13;1
Slawomir;7;6;0
Slim;9;9;0
Smail;8;8;0
Smart;6;5;0
Smith;8;7;0
Sobhan;7;6;0
Sobhy;5;0;0
Soe;21;21;1
Sofia;18;7;1
Sofian;10;9;1
Sofiane;21;20;1
Sofus;6;5;0
Sohaib;12;10;1
Sohail;12;12;1
Sohan;6;6;0
Soheil;20;17;1
Sohrab;16;14;1
Soini;404;434;2
Sointu;34;42;1
Sokol;6;6;0
Sokrates;7;7;0
Sol;15;13;1
Sole;5;5;0
Soleiman;5;5;0
Soliman;12;11;1
Solmu;25;26;1
Solomon;71;67;1
Soltan;7;5;0
Somchai;11;11;1
Son;48;44;1
Sondre;6;6;0
Soner;10;10;1
Song;9;8;0
Soni;25;24;1
Sonny;43;39;1
Sony;13;13;1
Soran;25;23;1
Soren;12;10;1
Sorin;7;7;0
Sorjo;15;16;1
Soroush;8;8;0
Sorri;7;7;0
Sotirios;5;6;0
Soufiane;9;8;0
Souleymane;5;0;0
Spencer;26;23;1
Spiridon;10;10;1
Spiros;8;8;0
Sri;7;7;0
Staffan;317;321;2
Stan;7;6;0
Stanislav;133;126;2
Stanislaw;25;24;1
Stanley;70;65;1
Star;11;10;1
Stas;5;0;0
Stavros;23;22;1
Steen;9;8;0
Stefan;3299;3274;3
Stefano;63;61;1
Stefanos;42;42;1
Stefansson;11;10;1
Stefanus;78;79;1
Steffan;11;11;1
Steffen;18;15;1
Stein;5;5;0
Steinar;6;6;0
Stelios;6;6;0
Stellan;23;15;1
Sten;566;572;2
Sten-Anders;6;6;0
Sten-Eric;5;6;0
Sten-Erik;25;24;1
Sten-Göran;5;5;0
Stenka;8;8;0
Sten-Olof;22;22;1
Stensson;8;9;0
Stepan;77;69;1
Stephan;135;132;2
Stephane;8;8;0
Stéphane;8;8;0
Stephanos;5;0;0
Stephen;178;170;2
Stergios;7;5;0
Sterling;6;5;0
Stevan;6;6;0
Steve;98;98;1
Steven;187;184;2
Stewart;17;15;1
Stian;13;13;1
Stig;2004;2096;3
Stig-Björn;7;7;0
Stig-Erik;90;94;1
Stig-Gustav;8;8;0
Stig-Göran;71;70;1
Stig-Henrik;8;8;0
Stig-Johan;21;21;1
Stig-Olav;6;6;0
Stig-Ole;13;13;1
Stig-Olof;62;65;1
Stigsson;5;6;0
Stig-Åke;5;5;0
Stilianos;5;5;0
Stiven;7;7;0
Storm;26;21;1
Stoyan;0;5;0
Stoyanov;5;5;0
Stuart;66;62;1
Sture;347;351;2
Sturle;15;15;1
Styrbjörn;51;50;1
Su;9;8;0
Suad;6;6;0
Suat;9;9;0
Subhan;12;11;1
Subhi;18;9;1
Sudais;8;7;0
Sufi;7;7;0
Sufyan;9;8;0
Sugulle;6;5;0
Suhaib;15;14;1
Suhail;6;0;0
Suhayb;9;9;0
Suheb;5;0;0
Suheib;11;8;1
Suheil;8;5;0
Suheyb;17;13;1
Sujan;5;0;0
Sulaiman;33;22;1
Sulayman;16;14;1
Suldan;6;5;0
Suleiman;84;70;1
Sulejman;5;5;0
Suleman;11;8;1
Sulevi;1439;1495;3
Suleymaan;6;6;0
Suleyman;30;30;1
Sulho;60;65;1
Suliman;11;10;1
Sulo;5141;4950;3
Sultan;23;15;1
Suman;13;12;1
Sumit;9;8;0
Sumu;52;41;1
Sun;18;17;1
Sunday;17;17;1
Sune;405;408;2
Sunil;14;14;1
Sunny;18;16;1
Suomi;5;0;0
Suonio;6;6;0
Suraj;11;11;1
Suresh;13;12;1
Surya;15;14;1
Susi;13;9;1
Sutherland;5;5;0
Suune;8;12;0
Suvi;5;0;0
Svante;452;453;2
Svantte;22;22;1
Svein;11;10;1
Sven;2309;2371;3
Sven-Anders;5;5;0
Svend;5;0;0
Sven-Eric;13;13;1
Sven-Erik;211;218;2
Sven-Gustav;7;7;0
Sven-Göran;9;9;0
Sven-Johan;7;7;0
Sven-Mikael;7;7;0
Sven-Ole;17;17;1
Sven-Olof;113;120;2
Sven-Åke;18;18;1
Sverker;33;34;1
Sverre;39;37;1
Sviatoslav;5;0;0
Svjatoslav;5;6;0
Svyatoslav;6;8;0
Swadi;5;5;0
Sydney;8;6;0
Syed;73;63;1
Sükrü;6;6;0
Syksy;23;17;1
Sylejman;5;0;0
Süleyman;22;21;1
Sylvain;17;16;1
Sylvester;564;549;2
Sylvesteri;63;63;1
Sysi;6;5;0
Syväri;23;26;1
Szymon;5;0;0
Sävel;7;7;0
Sölve;5;5;0
Sören;303;305;2
Søren;8;8;0
Ta;5;0;0
Taave;22;24;1
Taavetti;1804;1819;3
Taavi;2025;1950;3
Taavinpoika;6;6;0
Taawetti;5;5;0
Taddeus;5;5;0
Tadeo;5;5;0
Tadesse;9;8;0
Tadeusz;27;24;1
Tafari;7;7;0
Tage;520;542;2
Taha;137;102;2
Tahar;10;10;1
Taher;41;38;1
Tahir;26;24;1
Tahko;6;6;0
Tahlil;6;6;0
Tahmid;7;6;0
Tahseen;10;6;1
Tahsin;10;8;1
Tahto;9;9;0
Tahvana;5;5;0
Tahvo;153;156;2
Tai;23;21;1
Taieb;9;9;0
Taif;7;6;0
Taiga;5;5;0
Taim;14;8;1
Taimo;91;94;1
Taimoor;5;5;0
Taisto;6276;6644;3
Taito;1225;1243;3
Taiwo;6;6;0
Takashi;7;7;0
Takeo;5;5;0
Takeshi;7;7;0
Tako;5;0;0
Taku;9;8;0
Tal;5;6;0
Talaat;7;7;0
Talal;27;14;1
Talha;24;17;1
Talib;31;19;1
Talvi;15;14;1
Tam;45;43;1
Tamas;5;0;0
Tamás;25;25;1
Tamer;23;23;1
Tami;126;125;2
Tamim;13;12;1
Tamino;6;5;0
Tamir;9;8;0
Tammi;15;10;1
Tan;63;65;1
Tancred;18;19;1
Tane;20;18;1
Tanel;15;14;1
Taneli;6119;6104;3
Tanelinpoika;8;6;0
Taner;10;9;1
Tang;7;5;0
Tani;34;33;1
Tankred;10;11;1
Tanner;5;6;0
Tanu;30;30;1
Tanveer;8;8;0
Tanvir;8;8;0
Tao;33;30;1
Taoufik;16;16;1
Tapani;134601;135944;5
Tapaninpoika;41;41;1
Tapio;114047;115350;5
Tapionpoika;99;99;1
Tapsa;11;11;1
Taras;17;16;1
Tare;9;10;0
Tarek;64;61;1
Tareq;37;26;1
Tari;8;7;0
Tarik;58;58;1
Tariku;5;5;0
Tariq;40;40;1
Tarkan;15;15;1
Tarkko;25;28;1
Tarmo;4732;4898;3
Tarmonpoika;22;22;1
Taro;55;54;1
Tarq;6;6;0
Taru;25;25;1
Tarvo;98;99;1
Tate;15;13;1
Tatu;4691;4669;3
Tatu-Matti;15;15;1
Tatunpoika;17;15;1
Tatu-Pekka;38;38;1
Tatu-Petteri;9;9;0
Taulant;12;9;1
Tauno;6777;7391;3
Taunonpoika;13;13;1
Tauri;20;21;1
Taw;5;5;0
Tawan;26;24;1
Tawfeeq;5;0;0
Tawfik;15;15;1
Tawfiq;8;8;0
Taye;6;5;0
Tayeb;6;6;0
Tayfun;12;11;1
Taylor;22;21;1
Tayyab;6;5;0
Tebogo;6;6;0
Ted;319;300;2
Teddie;6;6;0
Teddy;64;58;1
Tedi;11;10;1
Tee;5;5;0
Teemu;21648;21721;4
Teemu-Eemeli;6;6;0
Teemu-Juhani;5;5;0
Teemunpoika;68;63;1
Teemu-Oskari;5;5;0
Teemu-Pekka;18;19;1
Teemu-Petteri;19;19;1
Teemu-Santeri;5;6;0
Teemu-Tapani;6;6;0
Teemu-Tapio;8;8;0
Tefera;5;6;0
Teho;7;7;0
Teijo;2054;2091;3
Teijonpoika;18;18;1
Teiko;10;9;1
Teim;16;10;1
Teimo;5;5;0
Teini;7;7;0
Teino;7;7;0
Teivas;5;5;0
Teivo;7;7;0
Teja;0;5;0
Teljo;16;18;1
Telmo;5;5;0
Temitope;7;7;0
Temmo;6;6;0
Tempo;20;17;1
Temur;5;5;0
Tenho;1629;1704;3
Tenhonpoika;5;5;0
Teno;12;12;1
Teo;1127;1015;3
Téo;8;7;0
Teodor;750;744;2
Teodoro;8;6;0
Teofiilus;11;12;1
Teofil;5;5;0
Teofilus;44;45;1
Teoman;16;16;1
Tepi;6;0;0
Teponpoika;18;17;1
Teppana;14;14;1
Teppo;3206;3238;3
Terence;26;26;1
Terho;2316;2410;3
Terhonpoika;8;8;0
Teri;14;13;1
Terje;32;32;1
Terjo;46;47;1
Terno;270;270;2
Tero;14834;14929;4
Tero-Antti;5;5;0
Tero-Heikki;5;5;0
Tero-Juhani;5;5;0
Tero-Jukka;9;9;0
Tero-Markus;5;5;0
Tero-Matti;24;24;1
Teronpoika;109;105;2
Tero-Pekka;71;71;1
Tero-Petri;5;5;0
Tero-Petteri;12;13;1
Tero-Tapani;10;10;1
Tero-Tapio;12;13;1
Terrence;5;5;0
Terri;8;8;0
Terry;34;33;1
Tervo;9;9;0
Tesfaye;14;14;1
Teshome;5;0;0
Tetteh;5;0;0
Teudor;6;6;0
Teuri;8;8;0
Teutori;11;10;1
Teuvo;6853;7358;3
Teuvonpoika;12;12;1
Tewodros;14;12;1
Tex;14;12;1
Texas;5;0;0
Tha;8;8;0
Thabiso;5;0;0
Thabo;5;5;0
Thach;6;5;0
Thaer;8;7;0
Thaher;6;6;0
Thai;41;38;1
Thain;5;5;0
Thamer;16;11;1
Than;7;7;0
Thana;5;5;0
Thanadon;5;0;0
Thanakorn;7;6;0
Thanaphon;5;5;0
Thanawat;6;5;0
Thang;28;26;1
Thanh;205;189;2
Thao;5;0;0
Tharwat;7;7;0
The;48;45;1
Theo;823;707;2
Théo;46;43;1
Theodor;606;548;2
Theodore;135;114;2
Théodore;10;8;1
Theodoros;19;19;1
Theodorus;10;8;1
Theoharis;5;5;0
Theon;8;7;0
Theudor;6;6;0
Thi;6;6;0
Thiago;27;20;1
Thien;72;65;1
Thiên;5;0;0
Thierno;5;5;0
Thierry;17;13;1
Thilo;8;8;0
Thim;10;10;1
Thinh;13;13;1
Thiraphat;5;5;0
Tho;11;9;1
Thobias;14;12;1
Thom;6;7;0
Thomas;3993;3878;3
Thomasson;10;10;1
Thommy;26;25;1
Thong;11;11;1
Thony;8;8;0
Thor;321;300;2
Þór;6;6;0
Thorbjörn;37;36;1
Thor-Björn;10;10;1
Thord;14;13;1
Thore;30;27;1
Thor-Erik;8;8;0
Thorild;5;5;0
Thorleif;12;12;1
Thorolf;47;49;1
Thorsten;20;19;1
Thorvald;108;117;2
Thorwald;6;5;0
Thu;8;7;0
Thuan;11;11;1
Thuong;12;11;1
Thure;79;82;1
Thuy;6;6;0
Tiago;22;20;1
Tiam;6;0;0
Tian;19;17;1
Tiar;6;0;0
Tiberius;6;6;0
Tibor;15;12;1
Tico;45;45;1
Tien;65;64;1
Tiera;25;26;1
Tiger;27;26;1
Tigran;6;0;0
Tihon;9;7;0
Tiihon;6;5;0
Tiikka;9;9;0
Tiit;7;7;0
Tiittus;7;5;0
Tiitus;1224;1127;3
Tijan;13;12;1
Tijani;7;7;0
Tiko;26;25;1
Till;17;14;1
Tim;724;712;2
Timeo;5;5;0
Timéo;5;0;0
Timi;1482;1462;3
Timitri;42;42;1
Timjam;6;6;0
Timjami;52;47;1
Timka;19;19;1
Timm;5;5;0
Timmi;5;5;0
Timmie;6;6;0
Timmo;8;8;0
Timmy;93;89;1
Timo;47821;48737;4
Timo-Antero;6;6;0
Timo-Antti;6;6;0
Timo-Erik;5;5;0
Timofei;81;71;1
Timofej;9;9;0
Timofey;28;26;1
Timo-Heikki;12;12;1
Timo-Jaakko;56;59;1
Timo-Juhani;24;24;1
Timo-Jukka;14;14;1
Timo-Jussi;13;13;1
Timo-Markus;5;5;0
Timo-Matti;19;20;1
Timo-Mikko;7;7;0
Timon;16;15;1
Timonpoika;405;402;2
Timo-Olli;5;5;0
Timopekka;8;8;0
Timo-Pekka;259;264;2
Timo-Petri;7;7;0
Timo-Petteri;18;18;1
Timo-Taneli;5;5;0
Timo-Tapani;13;13;1
Timo-Tapio;18;19;1
Timotei;49;45;1
Timoteus;170;164;2
Timotheos;5;5;0
Timotheus;8;7;0
Timothy;203;191;2
Timo-Tuomas;9;9;0
Timo-Veikko;11;11;1
Timo-Ville;7;7;0
Timppa;9;8;0
Timur;133;121;2
Timy;10;10;1
Tin;19;18;1
Ting;8;7;0
Tinh;5;5;0
Tini;11;11;1
Tino;2148;2137;3
Tintti;6;6;0
Tio;14;11;1
Tito;120;114;2
Titus;224;205;2
Tiziano;5;5;0
Toan;19;19;1
Tobi;7;6;0
Tobia;16;15;1
Tobias;2067;1999;3
Toby;27;24;1
Tochukwu;6;6;0
Todd;27;24;1
Todorov;8;8;0
Toffe;5;5;0
Tofik;7;7;0
Toimi;456;526;2
Toive;23;23;1
Toivi;8;8;0
Toivio;7;9;0
Toivo;18004;17623;4
Toivo-Juhani;6;6;0
Toivonpoika;11;11;1
Toivo-Olavi;6;6;0
Toivo-Pekka;5;0;0
Tolga;7;7;0
Tom;4253;4265;3
Toma;54;53;1
Tomas;3145;3025;3
Tomás;46;38;1
Tomasz;45;40;1
Tom-Christian;5;6;0
Tome;5;5;0
Tomek;27;26;1
Tomer;15;15;1
Tom-Erik;29;29;1
Tom-Henrik;9;9;0
Tomi;16054;16088;4
Tomi-Heikki;5;5;0
Tomi-Juhani;7;7;0
Tomi-Jukka;5;5;0
Tomi-Jussi;8;8;0
Tomi-Kristian;6;6;0
Tomi-Matti;11;11;1
Tominpoika;62;60;1
Tomio;7;7;0
Tomi-Pekka;68;69;1
Tomi-Petri;6;6;0
Tomi-Petteri;42;42;1
Tomislav;6;6;0
Tomi-Tapio;6;6;0
Tom-Johan;11;11;1
Tommaso;29;28;1
Tomme;9;9;0
Tommi;14997;15032;4
Tommie;27;27;1
Tommi-Juhani;5;5;0
Tom-Mikael;8;8;0
Tomminpoika;80;79;1
Tommi-Pekka;12;12;1
Tommi-Petteri;17;17;1
Tommi-Tapio;5;5;0
Tommo;19;19;1
Tommy;1932;1922;3
Tomo;5;5;0
Tom-Peter;10;10;1
Tomppa;13;12;1
Tomsson;21;21;1
Tomy;48;49;1
Ton;10;9;1
Tong;13;12;1
Toni;17515;17560;4
Toniel;5;5;0
Toni-Erik;5;5;0
Toni-Juhani;0;5;0
Toni-Kristian;14;14;1
Toni-Markus;17;17;1
Toni-Matti;15;15;1
Toni-Mikael;14;14;1
Toninpoika;75;69;1
Toni-Pekka;52;52;1
Toni-Petri;15;15;1
Toni-Petteri;41;41;1
Tõnis;6;5;0
Toni-Tapani;6;6;0
Toni-Tapio;12;12;1
Toni-Ville;7;7;0
Tonny;14;15;1
Tony;2977;2977;3
Toomas;138;131;2
Topi;5403;5326;3
Topia;8;7;0
Topi-Antti;5;5;0
Topias;8567;8301;3
Topi-Kalle;5;5;0
Topi-Matti;13;13;1
Topinpoika;12;12;1
Topi-Oskari;6;6;0
Topi-Pekka;11;11;1
Topi-Petteri;9;9;0
Topi-Valtteri;5;5;0
Topo;5;5;0
Toprak;8;7;0
Tor;934;944;2
Toralf;11;11;1
Tor-Alf;9;11;0
Torbjörn;483;483;2
Tor-Björn;54;54;1
Tord;37;39;1
Tore;305;300;2
Tor-Erik;104;108;2
Toreson;6;6;0
Torgny;16;16;1
Tor-Gunnar;6;6;0
Tor-Henrik;5;5;0
Torkel;19;19;1
Torleif;31;31;1
Tor-Leif;26;28;1
Torolf;405;421;2
Tor-Olof;0;5;0
Torsten;926;953;2
Torstenson;9;9;0
Torstensson;17;18;1
Torsti;821;848;2
Torvald;403;427;2
Toto;12;12;1
Totte;97;92;1
Totti;345;334;2
Toufik;8;7;0
Touho;43;42;1
Touko;1739;1691;3
Toukonpoika;5;5;0
Toussaint;26;25;1
Traian;5;5;0
Tran;25;23;1
Travis;29;27;1
Trent;7;5;0
Tresor;5;5;0
Trevor;25;23;1
Trey;5;5;0
Tri;46;43;1
Trieu;7;7;0
Trifon;7;7;0
Trim;6;0;0
Tristan;289;273;2
Troi;16;8;1
Trond;6;6;0
Trong;53;44;1
Troy;71;67;1
Truls;8;6;0
Trung;51;48;1
Truong;33;31;1
Tryggve;50;57;1
Trygve;107;111;2
Tsegaye;9;7;0
Tshwarelo;6;6;0
Tu;19;19;1
Tuan;114;100;2
Tucker;5;5;0
Tudor;16;16;1
Tufan;5;5;0
Tuhto;13;12;1
Tuisku;211;193;2
Tuli;12;11;1
Tuna;5;0;0
Tuncay;9;8;0
Tung;38;35;1
Tunna;5;5;0
Tuomaanpoika;111;106;2
Tuomaksenpoika;25;22;1
Tuomas;28076;28145;4
Tuomas-Petteri;5;5;0
Tuomma;6;6;0
Tuomo;12243;12537;4
Tuomonpoika;79;80;1
Tuong;14;14;1
Tuovi;36;39;1
Turan;9;7;0
Ture;207;210;2
Turgay;7;7;0
Turgut;9;8;0
Turja;6;6;0
Turjo;13;14;1
Turkka;437;449;2
Turo;712;710;2
Tuuka;7;7;0
Tuukanpoika;18;18;1
Tuukka;5806;5714;3
Tuukka-Matias;6;6;0
Tuukka-Pekka;5;5;0
Tuukka-Tapio;5;5;0
Tuulo;6;8;0
Tuumas;5;5;0
Tuure;1462;1460;3
Tuuri;11;10;1
Ty;10;10;1
Tyko;202;185;2
Tyler;45;42;1
Tyr;13;11;1
Tyrell;5;5;0
Tyrgils;0;5;0
Tyrsky;22;16;1
Tyson;26;24;1
Tyyko;13;13;1
Tähti;8;7;0
Tähtivalo;7;6;0
Ubaid;5;0;0
Ubbe;5;0;0
Uche;7;6;0
Uchechukwu;7;6;0
Uchenna;20;18;1
Uday;5;0;0
Uddin;19;18;1
Udo;16;16;1
Uffe;8;6;0
Ufuk;5;5;0
Ugochukwu;12;12;1
Ugur;25;21;1
Ui;5;5;0
Uki;43;42;1
Ukko;2404;2293;3
Ukko-Ilmari;9;9;0
Ukko-Juhani;5;5;0
Ukko-Matti;8;8;0
Ukkopekka;20;20;1
Ukko-Pekka;99;94;1
Ukko-Veikko;5;0;0
Ukonpoika;6;6;0
Ukri;44;44;1
Uku;14;12;1
Ul;9;8;0
Ulf;1313;1321;3
Ulf-Erik;28;28;1
Ulf-Göran;9;9;0
Ulf-Johan;9;9;0
Ulf-Peter;14;14;1
Ulfsson;13;13;1
Ulises;5;5;0
Uljas;1072;1068;3
Ullah;16;10;1
Ulric;10;10;1
Ulrich;33;34;1
Ulrik;77;81;1
Umair;9;7;0
Umar;46;36;1
Umberto;33;32;1
Umed;5;5;0
Umer;10;8;1
Umut;36;32;1
Unai;7;6;0
Unho;9;9;0
Uni;6;5;0
Unik;7;5;0
Unne;6;6;0
Uno;283;280;2
Unski;7;6;0
Untamo;2478;2563;3
Unto;4381;4489;3
Untonpoika;6;6;0
Uolevi;12028;12673;4
Uoti;29;28;1
Upi;25;24;1
Ur;6;5;0
Urban;75;71;1
Urbanus;11;10;1
Urhan;7;6;0
Urhea;6;6;0
Urho;5448;5214;3
Urhonpoika;6;5;0
Uri;10;10;1
Uriel;24;24;1
Urim;8;8;0
Urja;5;5;0
Urmas;365;380;2
Urmo;6;7;0
Urpo;2229;2387;3
Urs;8;8;0
Usaama;5;5;0
Usama;20;17;1
Uskali;11;11;1
Usko;774;815;2
Usman;31;22;1
Usva;13;7;1
Uthman;10;8;1
Utria;15;18;1
Utti;6;6;0
Utu;26;25;1
Utujoutsi;5;5;0
Uula;280;256;2
Uule;11;11;1
Uuno;810;797;2
Uuras;67;72;1
Uuri;8;7;0
Uurto;6;6;0
Uwe;32;30;1
Uy;8;6;0
Uyi;5;5;0
Vaalimo;11;13;1
Vaara;6;5;0
Vaatu;7;7;0
Vadim;168;163;2
Vadym;10;6;1
Vahid;16;12;1
Vahur;5;0;0
Vaito;85;92;1
Valde;464;474;2
Valdemar;6741;6905;3
Valdet;6;6;0
Valdo;16;15;1
Valentin;1742;1653;3
Valentine;20;15;1
Valentino;192;173;2
Valeri;235;227;2
Valerian;89;83;1
Valerii;16;13;1
Valerij;5;5;0
Valerio;12;11;1
Valerius;32;31;1
Valeriy;16;15;1
Valery;39;36;1
Valfrid;717;737;2
Valio;322;344;2
Valle;181;175;2
Vallu;14;14;1
Valmari;16;18;1
Valmir;7;6;0
Valmis;0;5;0
Valo;1024;865;3
Valon;27;26;1
Valpas;66;73;1
Valtari;27;23;1
Valte;77;81;1
Valter;1696;1713;3
Valteri;20;21;1
Valto;1108;1106;3
Valton;10;10;1
Valtter;673;685;2
Valtteri;30992;30633;4
Valtterinpoika;16;15;1
Valtti;207;189;2
Valtu;8;9;0
Valve;6;6;0
Van;370;361;2
Vanamo;23;19;1
Vanja;22;22;1
Vante;5;0;0
Vantte;9;9;0
Varma;53;53;1
Vasama;15;15;1
Vasco;6;5;0
Vasil;6;5;0
Vasile;7;7;0
Vasileios;10;9;1
Vasilev;7;7;0
Vasili;94;94;1
Vasilii;8;7;0
Vasilij;22;21;1
Vasilios;14;14;1
Vasilis;11;10;1
Vasily;32;30;1
Vasko;9;9;0
Vassili;13;12;1
Vedad;5;0;0
Vedat;21;19;1
Veeka;6;6;0
Veele;11;11;1
Veeli;17;17;1
Veeni;13;13;1
Veera;5;5;0
Veerne;7;7;0
Veerti;62;60;1
Veertti;5;5;0
Veerus;5;5;0
Veeti;8719;8502;3
Veeti-Eemeli;5;0;0
Veeti-Valtteri;29;29;1
Veeti-Viljami;11;10;1
Veeti-Waltteri;6;6;0
Veetu;115;107;2
Vegard;6;5;0
Veija;20;21;1
Veijari;7;7;0
Veijo;6354;6690;3
Veijonpoika;17;17;1
Veikka;4902;4697;3
Veikka-Matias;6;6;0
Veikka-Pekka;6;6;0
Veikka-Valtteri;10;10;1
Veikka-Viljami;5;5;0
Veikki;6;6;0
Veikko;33007;34064;4
Veikko-Juhani;5;5;0
Veikko-Matti;6;6;0
Veikko-Olavi;8;8;0
Veikko-Pekka;7;7;0
Veikko-Petteri;5;0;0
Veikko-Valtteri;5;5;0
Veiko;12;11;1
Veikonpoika;31;31;1
Veini;562;452;2
Veino;36;30;1
Veka;45;44;1
Veksi;5;5;0
Velho;5;0;0
Veli;19577;20097;4
Veli-Antero;10;10;1
Veli-Antti;50;52;1
Veli-Eemeli;6;6;0
Veli-Erkki;13;13;1
Veli-Hannu;15;16;1
Veli-Heikki;63;63;1
Veli-Ilmari;5;5;0
Veli-Jaakko;14;14;1
Veli-Johannes;5;5;0
Veli-Juha;5;5;0
Veli-Juhani;60;60;1
Veli-Jukka;68;70;1
Veli-Jussi;86;88;1
Veli-Kalle;16;16;1
Veli-Markku;38;38;1
Veli-Marko;5;5;0
Veli-Markus;28;28;1
Veli-Martti;29;28;1
Veli-Matias;11;11;1
Velimatti;70;70;1
Veli-Matti;3932;4002;3
Velimies;21;18;1
Veli-Mies;20;21;1
Veli-Mikko;53;53;1
Velimir;9;8;0
Velinpoika;13;13;1
Veli-Olavi;7;7;0
Veli-Oskari;5;5;0
Velipekka;57;57;1
Veli-Pekka;2693;2726;3
Veli-Pentti;18;18;1
Veli-Petri;29;30;1
Veli-Petteri;71;72;1
Veli-Sakari;10;10;1
Veli-Seppo;10;10;1
Veli-Tapani;22;22;1
Veli-Tapio;25;25;1
Veli-Tuomas;12;12;1
Veli-Valtteri;32;32;1
Veli-Veikko;30;29;1
Veli-Viljami;11;11;1
Veli-Ville;25;25;1
Veljo;5;5;0
Vellamo;6;0;0
Vello;6;0;0
Vellu;23;22;1
Velmer;5;5;0
Velmeri;73;59;1
Velmu;36;34;1
Velu;80;82;1
Vendel;5;0;0
Venfrid;6;7;0
Venho;6;7;0
Veniamin;16;17;1
Venjami;6;6;0
Venjamin;10;9;1
Venkata;8;8;0
Venne;70;64;1
Venner;23;21;1
Venneri;84;83;1
Venni;1091;921;3
Venno;7;7;0
Vennu;43;40;1
Vento;20;17;1
Verne;204;190;2
Verner;1711;1727;3
Verneri;5950;5804;3
Verni;12;11;1
Verno;6;6;0
Vernon;16;16;1
Verre;5;5;0
Vertti;1741;1637;3
Vesa;17728;18081;4
Vesa-Antti;11;11;1
Vesa-Heikki;49;49;1
Vesa-Jaakko;7;7;0
Vesa-Juhani;8;8;0
Vesa-Jukka;28;29;1
Vesa-Jussi;6;6;0
Vesa-Markku;6;6;0
Vesa-Markus;7;7;0
Vesa-Martti;7;7;0
Vesamatti;18;18;1
Vesa-Matti;790;796;2
Vesa-Mikko;10;10;1
Vesanpoika;144;140;2
Vesapekka;6;6;0
Vesa-Pekka;528;532;2
Vesa-Petri;22;23;1
Vesa-Petteri;35;35;1
Vesa-Tapio;13;13;1
Vesa-Valtteri;11;11;1
Vesa-Veikko;13;15;1
Vesa-Ville;20;21;1
Vesku;8;8;0
Vesper;8;7;0
Vesse;6;6;0
Vesseli;14;13;1
Vester;6;5;0
Vesteri;53;49;1
